,y_true,y_pred,y_pred_proba
0,0,0,0.38429803
0,0,0,0.38429803
0,0,0,0.39495665
0,0,0,0.40932345
0,0,0,0.32466173
0,0,0,0.4050909
0,0,0,0.4050909
0,0,0,0.4050909
0,0,0,0.4050909
0,0,0,0.33919016
0,0,0,0.36935598
0,0,0,0.34534538
0,0,0,0.37513623
0,0,0,0.37513623
0,0,0,0.3350537
0,0,0,0.29511344
0,0,1,0.53627133
0,0,1,0.5358844
0,0,1,0.52824205
0,0,1,0.550005
0,0,1,0.541988
0,0,1,0.5246989
0,0,0,0.30065557
0,0,0,0.3517934
0,0,0,0.37324432
0,0,0,0.24524428
0,0,0,0.26060537
0,0,0,0.17174733
0,0,0,0.17174733
0,0,0,0.20027961
0,0,0,0.20927499
0,0,0,0.3543013
0,0,0,0.3543013
0,0,0,0.32069182
0,0,0,0.32719976
0,0,0,0.31615752
0,0,0,0.35662833
0,0,0,0.35662833
0,0,0,0.39591825
0,0,0,0.3991591
0,0,0,0.28113505
0,0,0,0.38429803
0,0,0,0.38429803
0,0,1,0.5723818
0,0,1,0.5723818
0,0,1,0.5723818
0,0,1,0.5723818
0,0,0,0.3002214
0,0,0,0.3002214
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.19885962
0,0,0,0.1836129
0,0,0,0.1836129
0,0,0,0.1836129
0,0,0,0.1618535
0,0,0,0.1618535
0,0,0,0.41490027
0,0,0,0.41198072
0,0,0,0.41198072
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.28189668
0,0,0,0.28189668
0,0,0,0.28189668
0,0,0,0.28189668
0,0,0,0.28189668
0,0,0,0.28189668
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.25547373
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.13808082
0,0,0,0.13808082
0,0,0,0.13808082
0,0,0,0.13808082
0,0,0,0.13808082
0,0,0,0.13808082
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.41490027
0,0,0,0.2746798
0,0,0,0.2746798
0,0,0,0.2772052
0,0,0,0.25319058
0,0,0,0.17483193
0,0,0,0.31091687
0,0,0,0.37830442
0,0,0,0.22563206
0,0,0,0.43527257
0,0,0,0.43527257
0,0,0,0.43527257
0,0,0,0.43527257
0,0,0,0.45165977
0,0,0,0.2566404
0,0,0,0.49179804
0,0,0,0.49179804
0,0,0,0.3708882
0,0,0,0.35809207
0,0,0,0.31595996
0,0,0,0.31595996
0,0,0,0.31595996
0,0,0,0.31595996
0,0,0,0.37843725
0,0,0,0.43902442
0,0,0,0.23742218
0,0,0,0.26809025
0,0,0,0.16498376
0,0,0,0.16498376
0,0,1,0.5818534
0,0,0,0.4036368
0,0,0,0.4036368
0,0,0,0.24611317
0,0,0,0.24611317
0,0,0,0.23555544
0,0,0,0.23555544
0,0,0,0.2515645
0,0,0,0.28926352
0,0,0,0.4496269
0,0,0,0.4530148
0,0,0,0.44566196
0,0,0,0.4530148
0,0,0,0.4320578
0,0,0,0.33964676
0,0,0,0.16712037
0,0,0,0.16522473
0,0,0,0.16522473
0,0,0,0.15206736
0,0,0,0.119489715
0,0,0,0.13305418
0,0,0,0.122411154
0,0,0,0.122411154
0,0,0,0.122411154
0,0,0,0.122411154
0,0,0,0.21582486
0,0,0,0.2958415
0,0,0,0.40322006
0,0,0,0.3523654
0,0,0,0.3523654
0,0,0,0.39329398
0,0,0,0.39329398
0,0,0,0.39329398
0,0,0,0.32241747
0,0,0,0.32241747
0,0,0,0.31635013
0,0,0,0.31043744
0,0,0,0.31043744
0,0,0,0.3831496
0,0,0,0.37072748
0,0,1,0.59208363
0,0,1,0.59208363
0,0,1,0.59208363
0,0,1,0.5833148
0,0,0,0.40282947
0,0,0,0.18889806
0,0,0,0.18889806
0,0,0,0.25048438
0,0,0,0.39441523
0,0,0,0.3338275
0,0,0,0.339966
0,0,0,0.339966
0,0,0,0.339966
0,0,0,0.339966
0,0,1,0.50278187
0,0,1,0.50278187
0,0,1,0.52740985
0,0,1,0.52740985
0,0,0,0.38437825
0,0,0,0.35681936
0,0,0,0.35681936
0,0,0,0.35681936
0,0,0,0.16212879
0,0,0,0.32302484
0,0,0,0.3551152
0,0,0,0.31015545
0,0,0,0.36362353
0,0,0,0.33159083
0,0,0,0.33159083
0,0,0,0.33159083
0,0,0,0.33159083
0,0,0,0.41363844
0,0,0,0.34318978
0,0,0,0.3378424
0,0,0,0.39195043
0,0,0,0.36661184
0,0,0,0.36661184
0,0,0,0.33111137
0,0,0,0.33111137
0,0,0,0.42869917
0,0,0,0.42869917
0,0,1,0.5003819
0,0,0,0.45238477
0,0,0,0.45920068
0,0,0,0.45920068
0,0,0,0.45920068
0,0,0,0.45920068
0,0,0,0.49428862
0,0,0,0.49428862
0,0,0,0.48686218
0,0,0,0.49344394
0,0,1,0.5041793
0,0,1,0.5041793
0,0,0,0.4800002
0,0,0,0.43874133
0,0,0,0.42384353
0,0,0,0.25338706
0,0,1,0.6476488
0,0,1,0.65297544
0,0,1,0.6462114
0,0,1,0.6462114
0,0,1,0.6318284
0,0,1,0.55183554
0,0,0,0.42869917
0,0,0,0.42869917
0,0,0,0.33557674
0,0,0,0.32021037
0,0,0,0.23267801
0,0,0,0.38274485
0,0,0,0.38274485
0,0,0,0.49088287
0,0,1,0.50961155
0,0,1,0.5021835
0,0,1,0.5617963
0,0,0,0.45775172
0,0,0,0.43339357
0,0,0,0.3465372
0,0,0,0.37028185
0,0,0,0.37028185
0,0,0,0.37028185
0,0,1,0.52447253
0,0,1,0.6204161
0,0,1,0.6502683
0,0,1,0.6502683
0,0,1,0.6502683
0,0,1,0.6502683
0,0,1,0.6595695
0,0,1,0.5264682
0,0,0,0.4307936
0,0,0,0.43874133
0,0,0,0.43874133
0,0,0,0.43874133
0,0,1,0.51490855
0,0,0,0.4762447
0,0,0,0.4762447
0,0,0,0.4762447
0,0,0,0.4762447
0,0,0,0.4762447
0,0,0,0.49428862
0,0,0,0.47515818
0,0,0,0.49428862
0,0,0,0.47529927
0,0,0,0.47529927
0,0,0,0.47529927
0,0,1,0.5159232
0,0,0,0.4831355
0,0,1,0.56699306
0,0,1,0.5550205
0,0,1,0.5550205
0,0,1,0.5550205
0,0,0,0.3179415
0,0,0,0.3586477
0,0,0,0.3586477
0,0,0,0.3586477
0,0,0,0.43051857
0,0,0,0.42324844
0,0,0,0.42997
0,0,0,0.3756225
0,0,0,0.3756225
0,0,0,0.3756225
0,0,0,0.3386355
0,0,1,0.52862966
0,0,1,0.56772023
0,0,1,0.6433505
0,0,1,0.6433505
0,0,1,0.6780696
0,0,1,0.568519
0,0,1,0.642014
0,0,1,0.59606874
0,0,1,0.51587284
0,0,1,0.51587284
0,0,1,0.51587284
0,0,0,0.32062003
0,0,0,0.2845668
0,0,0,0.4013492
0,0,0,0.4597865
0,0,0,0.4597865
0,0,0,0.4524147
0,0,1,0.5348488
0,0,1,0.5006973
0,0,1,0.64963037
0,0,1,0.64963037
0,0,1,0.64963037
0,0,1,0.64963037
0,0,1,0.6502683
0,0,0,0.4268361
0,0,0,0.44716987
0,0,0,0.44716987
0,0,0,0.44716987
0,0,0,0.46051058
0,0,0,0.46051058
0,0,0,0.3849929
0,0,0,0.3849929
0,0,0,0.3849929
0,0,0,0.37798125
0,0,0,0.35678253
0,0,0,0.3636308
0,0,0,0.41853014
0,0,1,0.51829624
0,0,1,0.51829624
0,0,0,0.49152637
0,0,1,0.64350516
0,0,1,0.6291451
0,0,1,0.5578331
0,0,0,0.4459295
0,0,0,0.4459295
0,0,0,0.4459295
0,0,0,0.4459295
0,0,0,0.4453766
0,0,0,0.4453766
0,0,0,0.3805355
0,0,0,0.3821093
0,0,0,0.3821093
0,0,0,0.4103183
0,0,0,0.3210172
0,0,0,0.3210172
0,0,0,0.40037236
0,0,0,0.36801398
0,0,0,0.3886136
0,0,0,0.43582132
0,0,1,0.6447933
0,0,1,0.60635704
0,0,0,0.45178956
0,0,1,0.52689314
0,0,1,0.52689314
0,0,1,0.50404036
0,0,0,0.383641
0,0,0,0.30645677
0,0,0,0.27816755
0,0,0,0.28330737
0,0,0,0.3037523
0,0,0,0.36341658
0,0,0,0.43950152
0,0,0,0.4348655
0,0,0,0.46874222
0,0,0,0.43714198
0,0,0,0.45436913
0,0,0,0.47632125
0,0,0,0.397225
0,0,1,0.50104815
0,0,1,0.594821
0,0,0,0.48831478
0,0,1,0.5194768
0,0,1,0.56234723
0,0,1,0.53794485
0,0,0,0.4403872
0,0,0,0.44716987
0,0,0,0.44716987
0,0,0,0.44716987
0,0,0,0.40644985
0,0,0,0.40644985
0,0,1,0.5617963
0,0,1,0.5550205
0,0,1,0.594821
0,0,1,0.6157468
0,0,1,0.6348866
0,0,1,0.52227646
0,0,1,0.6117364
0,0,0,0.4694123
0,0,0,0.4694123
0,0,1,0.53970265
0,0,1,0.5436529
0,0,1,0.51771724
0,0,0,0.47492275
0,0,0,0.46262527
0,0,0,0.44755417
0,0,1,0.59963125
0,0,1,0.6308868
0,0,1,0.6308868
0,0,1,0.6308868
0,0,1,0.6308868
0,0,1,0.6880964
0,0,1,0.6305191
0,0,0,0.37543058
0,0,1,0.56206703
0,0,1,0.55609185
0,0,1,0.63582635
0,0,1,0.54021394
0,0,1,0.54021394
0,0,0,0.45238477
0,0,0,0.42942443
0,0,0,0.4465887
0,0,0,0.21333192
0,0,1,0.5938453
0,0,1,0.6052358
0,0,1,0.6052358
0,0,0,0.298302
0,0,0,0.4634029
0,0,0,0.47521886
0,0,0,0.46850833
0,0,0,0.46813488
0,0,0,0.46813488
0,0,0,0.48686218
0,0,0,0.46775335
0,0,0,0.47515818
0,0,0,0.49428862
0,0,1,0.57436436
0,0,1,0.65286565
0,0,1,0.65286565
0,0,1,0.6595695
0,0,1,0.6880964
0,0,0,0.45628342
0,0,1,0.5933941
0,0,1,0.5520009
0,0,0,0.37850758
0,0,0,0.37850758
0,0,0,0.3849929
0,0,0,0.3849929
0,0,0,0.3849929
0,0,0,0.3778482
0,0,0,0.3778482
0,0,0,0.38718283
0,0,0,0.38718283
0,0,0,0.38718283
0,0,0,0.42728427
0,0,0,0.45236975
0,0,0,0.45236975
0,0,0,0.46062118
0,0,0,0.49812752
0,0,0,0.4015112
0,0,1,0.6709643
0,0,1,0.68135256
0,0,1,0.6676635
0,0,1,0.5904092
0,0,1,0.5832041
0,0,1,0.5568007
0,0,0,0.43018085
0,0,0,0.43018085
0,0,0,0.43747976
0,0,1,0.64469224
0,0,1,0.64469224
0,0,1,0.6861487
0,0,1,0.7850361
0,0,1,0.79537225
0,0,1,0.697176
0,0,1,0.5725055
0,0,1,0.5725055
0,0,1,0.56773907
0,0,0,0.48840648
0,0,0,0.48840648
0,0,0,0.39322695
0,0,0,0.35584494
0,0,0,0.35584494
0,0,1,0.53580457
0,0,1,0.57762843
0,0,1,0.57762843
0,0,1,0.71913236
0,0,1,0.73298866
0,0,1,0.73298866
0,0,1,0.53033864
0,0,1,0.53033864
0,0,1,0.6050599
0,0,1,0.6440126
0,0,1,0.6386263
0,0,1,0.62981385
0,0,1,0.53053164
0,0,1,0.5949632
0,0,1,0.5949632
0,0,1,0.6263561
0,0,1,0.6263561
0,0,0,0.48466069
0,0,0,0.41121683
0,0,0,0.3586477
0,0,0,0.39069167
0,0,0,0.39069167
0,0,0,0.383641
0,0,0,0.39725235
0,0,0,0.39725235
0,0,1,0.57436436
0,0,1,0.5816127
0,0,1,0.5524132
0,0,1,0.5597488
0,0,0,0.40855458
0,0,0,0.40855458
0,0,0,0.47130275
0,0,0,0.41988018
0,0,0,0.45905054
0,0,1,0.52447253
0,0,1,0.5630171
0,0,1,0.58443785
0,0,1,0.5179797
0,0,1,0.53536236
0,0,0,0.44755417
0,0,0,0.43613136
0,0,1,0.5553079
0,0,1,0.56277287
0,0,1,0.74382865
0,0,1,0.76398325
0,0,1,0.76398325
0,0,1,0.7857236
0,0,1,0.6096689
0,0,1,0.6096689
0,0,0,0.46319878
0,0,0,0.45266828
0,0,0,0.45948485
0,0,0,0.45948485
0,0,1,0.6117818
0,0,0,0.47367766
0,0,1,0.5934402
0,0,1,0.5154328
0,0,1,0.6462114
0,0,1,0.6591756
0,0,1,0.6450302
0,0,1,0.6441033
0,0,0,0.4617344
0,0,0,0.4617344
0,0,0,0.4427608
0,0,0,0.41788572
0,0,0,0.41067505
0,0,0,0.44258934
0,0,0,0.48210147
0,0,0,0.44963625
0,0,0,0.44963625
0,0,0,0.4748595
0,0,0,0.4824162
0,0,1,0.5813213
0,0,0,0.44755417
0,0,1,0.5282725
0,0,0,0.47190967
0,0,0,0.3966565
0,0,1,0.61293936
0,0,1,0.61293936
0,0,1,0.5829727
0,0,1,0.5896376
0,0,1,0.5824285
0,0,1,0.5824285
0,0,0,0.32543376
0,0,0,0.30416703
0,0,0,0.25022477
0,0,0,0.27009776
0,0,0,0.2845668
0,0,0,0.44089696
0,0,0,0.46429485
0,0,0,0.44201106
0,0,0,0.39850348
0,0,0,0.35774603
0,0,0,0.33787844
0,0,1,0.5222059
0,0,0,0.35541034
0,0,0,0.43952325
0,0,0,0.4398357
0,0,0,0.4616212
0,0,0,0.4616212
0,0,0,0.406987
0,0,1,0.50218207
0,0,0,0.48029166
0,0,0,0.49158713
0,0,0,0.4868371
0,0,0,0.4868371
0,0,1,0.56937844
0,0,0,0.40013388
0,0,0,0.47515818
0,0,0,0.47515818
0,0,0,0.47515818
0,0,0,0.4427608
0,0,0,0.4427608
0,0,0,0.4427608
0,0,0,0.42057374
0,0,0,0.4885398
0,0,0,0.48167628
0,0,1,0.5867938
0,0,1,0.5867938
0,0,1,0.6527272
0,0,1,0.64350516
0,0,1,0.66817546
0,0,1,0.7096434
0,0,1,0.7096434
0,0,1,0.7187912
0,0,1,0.73071134
0,0,1,0.73156655
0,0,0,0.47711384
0,0,1,0.7070629
0,0,1,0.7070629
0,0,1,0.62532264
0,0,1,0.62532264
0,0,1,0.56909806
0,0,1,0.56909806
0,0,1,0.59937656
0,0,1,0.59937656
0,0,0,0.46532995
0,0,0,0.42563048
0,0,0,0.4617344
0,0,0,0.48780733
0,0,1,0.6733794
0,0,1,0.6926983
0,0,1,0.76978576
0,0,1,0.79209787
0,0,1,0.79209787
0,0,1,0.8025885
0,0,1,0.6832082
0,0,1,0.6832082
0,0,0,0.48806164
0,0,0,0.48806164
0,0,0,0.48806164
0,0,0,0.48806164
0,0,1,0.50299966
0,0,0,0.4704054
0,0,1,0.6377717
0,0,1,0.6377717
0,0,1,0.5392004
0,0,1,0.66769993
0,0,1,0.6441033
0,0,1,0.59937656
0,0,1,0.5364546
0,0,1,0.56234723
0,0,1,0.56234723
0,1,0,0.28136256
0,1,0,0.28136256
0,1,0,0.4732527
0,1,0,0.19872417
0,1,0,0.19872417
0,1,0,0.1670166
0,1,0,0.25018623
0,1,0,0.29809794
0,1,0,0.34736276
0,1,0,0.41003233
0,1,0,0.21670829
0,1,0,0.21670829
0,1,0,0.20313591
0,1,0,0.1670166
0,1,0,0.25018623
0,1,0,0.29989976
0,1,0,0.34952363
0,1,1,0.6637678
0,1,0,0.4870691
0,1,1,0.5543083
0,1,1,0.5543083
0,1,0,0.48463795
0,1,0,0.3610595
0,1,0,0.3610595
0,1,0,0.48463795
0,1,0,0.48463795
0,1,0,0.35691452
0,1,0,0.35691452
0,1,0,0.35063255
0,1,0,0.2821867
0,1,0,0.25219008
0,1,0,0.14839602
0,1,0,0.14839602
0,1,0,0.14839602
0,1,0,0.15803288
0,1,0,0.15803288
0,1,0,0.15803288
0,1,0,0.14867707
0,1,0,0.13592026
0,1,0,0.13592026
0,1,0,0.13592026
0,1,0,0.2012858
0,1,0,0.2012858
0,1,0,0.2012858
0,1,0,0.13592026
0,1,0,0.13592026
0,1,0,0.13592026
0,1,0,0.13272516
0,1,0,0.13272516
0,1,0,0.13272516
0,1,0,0.20643468
0,1,0,0.20932356
0,1,0,0.22715858
0,1,0,0.1653755
0,1,0,0.1653755
0,1,0,0.22715858
0,1,0,0.15803288
0,1,0,0.15803288
0,1,0,0.17477979
0,1,0,0.40894744
0,1,0,0.40894744
0,1,0,0.24695864
0,1,0,0.24695864
0,1,0,0.24695864
0,1,0,0.20746142
0,1,0,0.26680455
0,1,0,0.26680455
0,1,0,0.26680455
0,1,0,0.26680455
0,1,0,0.26680455
0,1,0,0.26680455
0,1,0,0.2012858
0,1,0,0.21862528
0,1,0,0.19671816
0,1,0,0.19671816
0,1,0,0.23668194
0,1,0,0.19671816
0,1,0,0.19671816
0,1,0,0.19671816
0,1,0,0.19671816
0,1,0,0.21697254
0,1,0,0.21697254
0,1,0,0.23659751
0,1,0,0.23659751
0,1,0,0.22597383
0,1,0,0.2182307
0,1,0,0.19669425
0,1,0,0.24498126
0,1,1,0.5026524
0,1,1,0.5720379
0,1,1,0.5720379
0,1,1,0.5720379
0,1,1,0.5720379
0,1,1,0.5579818
0,1,0,0.40940744
0,1,0,0.33021358
0,1,0,0.33681896
0,1,0,0.33681896
0,1,0,0.33681896
0,1,0,0.2774665
0,1,0,0.298447
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.20313591
0,1,0,0.19171795
0,1,0,0.19171795
0,1,0,0.2713908
0,1,0,0.38265923
0,1,0,0.39330134
0,1,0,0.40764853
0,1,0,0.40764853
0,1,0,0.38265923
0,1,0,0.38739738
0,1,0,0.27536577
0,1,0,0.27536577
0,1,0,0.24817947
0,1,0,0.3756415
0,1,0,0.27204284
0,1,0,0.27204284
0,1,0,0.27204284
0,1,0,0.25473103
0,1,0,0.22584131
0,1,0,0.20844834
0,1,0,0.2381484
0,1,0,0.25947756
0,1,0,0.25947756
0,1,0,0.25947756
0,1,0,0.27932414
0,1,0,0.27932414
0,1,0,0.30819437
0,1,0,0.2967161
0,1,0,0.2967161
0,1,0,0.2967161
0,1,0,0.22059077
0,1,0,0.22059077
0,1,0,0.22059077
0,1,0,0.22059077
0,1,0,0.22059077
0,1,0,0.22059077
0,1,0,0.2967161
0,1,0,0.28439865
0,1,0,0.27536577
0,1,0,0.27536577
0,1,0,0.27536577
0,1,0,0.27536577
0,1,0,0.26991668
0,1,0,0.26991668
0,1,0,0.24817947
0,1,0,0.19033748
0,1,0,0.19033748
0,1,0,0.19033748
0,1,0,0.28119978
0,1,0,0.28119978
0,1,0,0.28119978
0,1,0,0.28300893
0,1,0,0.3594052
0,1,0,0.3594052
0,1,0,0.29786026
0,1,0,0.29786026
0,1,0,0.3366496
0,1,0,0.3366496
0,1,0,0.42081118
0,1,0,0.42081118
0,1,0,0.42081118
0,1,0,0.42081118
0,1,0,0.3778482
0,1,0,0.3778482
0,1,0,0.20313591
0,1,0,0.20808192
0,1,0,0.30423206
0,1,0,0.30423206
0,1,0,0.30423206
0,1,0,0.37696272
0,1,1,0.61771566
0,1,0,0.27553123
0,1,0,0.15204701
0,1,0,0.15562378
0,1,0,0.15562378
0,1,0,0.15562378
0,1,0,0.16986632
0,1,0,0.16986632
0,1,0,0.28439865
0,1,0,0.25612867
0,1,0,0.17689788
0,1,0,0.17689788
0,1,0,0.19518048
0,1,0,0.19090012
0,1,0,0.19090012
0,1,0,0.14167283
0,1,0,0.19919947
0,1,0,0.30808055
0,1,0,0.30808055
0,1,0,0.22495158
0,1,0,0.27125096
0,1,0,0.3298808
0,1,0,0.3298808
0,1,0,0.39334488
0,1,0,0.39334488
0,1,0,0.36412326
0,1,1,0.5161962
0,1,1,0.5384726
0,1,0,0.37049693
0,1,0,0.2967161
0,1,0,0.2967161
0,1,0,0.22424896
0,1,0,0.22424896
0,1,0,0.22424896
0,1,0,0.20658135
0,1,0,0.20658135
0,1,0,0.20658135
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.27536577
0,1,0,0.27536577
0,1,0,0.380369
0,1,0,0.380369
0,1,0,0.27701804
0,1,0,0.27701804
0,1,0,0.27701804
0,1,0,0.2774665
0,1,0,0.18749583
0,1,0,0.18749583
0,1,0,0.3130348
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.19872417
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.30423206
0,1,0,0.31380183
0,1,0,0.32681113
0,1,0,0.38739738
0,1,0,0.3549141
0,1,0,0.42117634
0,1,0,0.37119687
0,1,0,0.37119687
0,1,0,0.3959178
0,1,0,0.49195442
0,1,0,0.45544243
0,1,0,0.45544243
0,1,0,0.46657896
0,1,0,0.38382015
0,1,0,0.3594052
0,1,0,0.3594052
0,1,0,0.30731812
0,1,0,0.3594052
0,1,0,0.44019955
0,1,0,0.4814779
0,1,0,0.41248944
0,1,0,0.32018405
0,1,0,0.32018405
0,1,0,0.22059077
0,1,0,0.20313591
0,1,0,0.2238259
0,1,0,0.24815886
0,1,0,0.3152577
0,1,0,0.29786026
0,1,0,0.29786026
0,1,0,0.29786026
0,1,0,0.32018405
0,1,0,0.32018405
0,1,0,0.19875954
0,1,0,0.19171795
0,1,0,0.29099882
0,1,0,0.29099882
0,1,0,0.28536215
0,1,0,0.29172114
0,1,0,0.36085013
0,1,0,0.29786026
0,1,0,0.29786026
0,1,0,0.36978805
0,1,0,0.38382015
0,1,0,0.38382015
0,1,0,0.36692256
0,1,0,0.3922114
0,1,0,0.3780607
0,1,0,0.344607
0,1,0,0.344607
0,1,0,0.25916904
0,1,0,0.25916904
0,1,0,0.27010337
0,1,0,0.26576307
0,1,0,0.2594252
0,1,0,0.41453007
0,1,0,0.36102262
0,1,0,0.36102262
0,1,0,0.4276692
0,1,0,0.4276692
0,1,0,0.45461702
0,1,0,0.40513372
0,1,1,0.7111959
0,1,1,0.7111959
0,1,1,0.60459584
0,1,0,0.24641612
0,1,0,0.13031703
0,1,0,0.13031703
0,1,0,0.14008844
0,1,0,0.16822411
0,1,0,0.23206635
0,1,0,0.22450155
0,1,0,0.22450155
0,1,0,0.32512406
0,1,0,0.32512406
0,1,0,0.28824568
0,1,1,0.6253464
0,1,1,0.5544524
0,1,0,0.41245496
0,1,0,0.26449808
0,1,0,0.17969443
0,1,0,0.17969443
0,1,0,0.091382004
0,1,0,0.21759962
0,1,0,0.11330616
0,1,0,0.4649561
0,1,0,0.4717982
0,1,1,0.5415624
0,1,1,0.5415624
0,1,1,0.5415624
0,1,1,0.5415624
0,1,1,0.5720379
0,1,0,0.2407094
0,1,0,0.19335508
0,1,0,0.19335508
0,1,0,0.25412777
0,1,0,0.20484585
0,1,0,0.16958632
0,1,0,0.29786026
0,1,0,0.25018623
0,1,0,0.24506688
0,1,0,0.20441116
0,1,0,0.24641612
0,1,0,0.3316918
0,1,0,0.35062817
0,1,0,0.42330047
0,1,0,0.41974354
0,1,0,0.340974
0,1,0,0.340974
0,1,0,0.3962458
0,1,0,0.34298417
0,1,0,0.29219145
0,1,0,0.20844834
0,1,0,0.47513
0,1,0,0.49005112
0,1,0,0.49005112
0,1,0,0.47513
0,1,0,0.43170497
0,1,0,0.43170497
0,1,0,0.2500994
0,1,0,0.24498126
0,1,0,0.46157008
0,1,0,0.43356425
0,1,0,0.13168232
0,1,0,0.20359018
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.20808192
0,1,0,0.22584131
0,1,0,0.22584131
0,1,0,0.281009
0,1,0,0.25951853
0,1,0,0.43270844
0,1,0,0.43270844
0,1,0,0.40272838
0,1,0,0.40272838
0,1,0,0.3778482
0,1,0,0.3778482
0,1,0,0.19303603
0,1,0,0.17813656
0,1,0,0.19041453
0,1,0,0.17743531
0,1,0,0.14843789
0,1,0,0.1669998
0,1,0,0.17692742
0,1,0,0.24267629
0,1,0,0.3739142
0,1,0,0.41364166
0,1,0,0.32018405
0,1,0,0.38382015
0,1,0,0.38382015
0,1,0,0.38382015
0,1,0,0.38382015
0,1,0,0.38382015
0,1,0,0.3594052
0,1,0,0.29786026
0,1,0,0.29786026
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.4484981
0,1,0,0.4639669
0,1,0,0.3684853
0,1,0,0.29091096
0,1,0,0.28034514
0,1,0,0.27791536
0,1,0,0.2785931
0,1,0,0.24498126
0,1,0,0.35063255
0,1,0,0.35063255
0,1,0,0.29786026
0,1,0,0.29786026
0,1,0,0.32464823
0,1,0,0.31224075
0,1,0,0.21433917
0,1,0,0.27375618
0,1,0,0.25634837
0,1,0,0.25634837
0,1,0,0.27375618
0,1,0,0.27375618
0,1,0,0.47513
0,1,0,0.20844834
0,1,0,0.19875954
0,1,0,0.19875954
0,1,0,0.19875954
0,1,0,0.19875954
0,1,0,0.19171795
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.20313591
0,1,0,0.19171795
0,1,0,0.27536577
0,1,0,0.27536577
0,1,0,0.27536577
0,1,0,0.26991668
0,1,0,0.26991668
0,1,1,0.5015523
0,1,0,0.20359018
0,1,0,0.20808192
0,1,0,0.30423206
0,1,0,0.29786026
0,1,0,0.29786026
0,1,0,0.31229448
0,1,0,0.28603837
0,1,0,0.28603837
0,1,0,0.28603837
0,1,0,0.2921455
0,1,0,0.34634548
0,1,0,0.35259235
0,1,0,0.3594052
0,1,0,0.45544243
0,1,0,0.45544243
0,1,1,0.5432763
0,1,0,0.27536577
0,1,0,0.27536577
