dns_interlog_time_0.001,dns_interlog_time_114.4944,dns_interlog_time_228.9878,dns_interlog_time_343.48119999999994,dns_interlog_time_457.97459999999995,ssl_interlog_time_0.001,ssl_interlog_time_116.78700000000002,ssl_interlog_time_233.57300000000004,ssl_interlog_time_350.35900000000004,ssl_interlog_time_467.14500000000004,http_interlog_time_0.001,http_interlog_time_116.82900000000001,http_interlog_time_233.657,http_interlog_time_350.485,http_interlog_time_467.313,mean_interlog_time_dns_interlog_time,std_interlog_time_dns_interlog_time,mean_interlog_time_ssl_interlog_time,std_interlog_time_ssl_interlog_time,mean_interlog_time_http_interlog_time,std_interlog_time_http_interlog_time,dns_protocol_tcp_ratio,dns_common_tcp_ports_ratio,dns_common_udp_ports_ratio,dns_rcode_error_ratio,dns_rcode_nxdomain_ratio,dns_rcode_noauth_ratio,dns_rcode_refused_ratio,dns_rcode_notzone_ratio,dns_authoritative_ans_ratio,dns_recursion_desired_ratio,dns_rejected_ratio,dns_truncation_ratio,dns_mean_TTL,dns_len_TTL,dns_qtype_obsolete_ratio,dns_non_reserved_srcport_ratio,dns_non_reserved_dstport_ratio,dns_usual_dns_srcport_ratio,dns_usual_dns_dstport_ratio,dns_shorturl_ratio,dns_compromised_domain_ratio,dns_compromised_dstip_ratio,dns_socialmedia_ratio,ssl_version_ratio_v10,ssl_version_ratio_v20,ssl_version_ratio_v30,ssl_established_ratio,ssl_compromised_dst_ip_ratio,ssl_resumed_ratio,ssl_validation_status_ratio,ssl_curve_standard_ratio,ssl_last_alert_ratio,http_request_body_len_ratio,http_response_body_len_ratio,http_method_get_ratio,http_method_post_ratio,http_method_head_ratio,http_method_put_ratio,http_status_200_ratio,http_status_400_ratio,http_private_con_ratio,http_compromised_dstip_ratio,http_version_obsolete_ratio,smtp_in_mean_hops,smtp_subject_num_words,smtp_subject_num_characters,smtp_subject_richness,smtp_subject_in_phishing_words,smtp_in_is_reply,smtp_in_is_forwarded,smtp_in_is_normal,smtp_in_is_spam,smtp_in_files,smtp_in_hazardous_extensions,non_working_days_dns,non_working_days_http,non_working_days_ssl,non_working_hours_dns,non_working_hours_http,non_working_hours_ssl,entity,label,user_id
29,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0.310103448275862,0,0.545333333333333,0,0.215875,0,0,0,19.1176470588235,0,0,0,0,0,19.6756756756757,0,0,0,25.6034289006153,16.112676056338,0,17,19.1176470588235,19.1176470588235,17,0,0,0,0,7,0,0,0,0,0,7,0,0,0,9.88814033303674,6,0,0,0,6,0,8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023094688221709,0.0023094688221709,0.0023094688221709,0,0,1
215,0,0,0,0,69,0,0,0,0,14,0,0,0,0,0.340516279069767,0,0.423405797101449,0,0.338142857142857,0,0,0,23.610317038232,0,0,0,0,0,23.7696868555197,0,0,0,27.7617907500931,23.1329326653982,22.7463049743675,23.4545454545455,23.5952879358699,23.610317038232,23.4643965340593,0,0,0,0,7.84615384615385,0,0,7.95508957318583,0,8.17567567567568,8.31578947368421,8.08806096528366,0,0,8.47050126724866,2.69230769230769,0,0,0,2.44541484716157,0,4.88571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092378752886836,0.0092378752886836,0.0092378752886836,0,0,1
259,0,0,0,0,88,0,0,0,0,16,0,0,0,0,0.313416988416988,0,0.400988636363636,0,0.343625,0,0,0,23.7936732223626,0,0,0,0,0,23.9338733112957,0,0,0,27.1485561650249,23.3916281048738,23.2277492154158,23.6923076923077,23.770725925773,23.7936732223626,23.7094935607379,0,0,0,0,8.0625,0,0,8.17888680477987,0,8.32027257240204,8.47208121827411,8.01028655400441,0,0,8.1380256247282,2.58823529411765,0,0,0,2.31292517006803,0,4.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115473441108545,0.0115473441108545,0.0115473441108545,0,0,1
7478,0,1,0,0,1426,28,10,3,0,3628,24,12,9,1,7.2012211525605,0,11.8877014314928,0,4.66179667936854,0,0,0,76.1423579844032,0,0,0,0,0,76.1434327680839,0,0,0,76.7315243679065,74.6336821250995,76.6952977369605,76.1386138613861,76.1423579844032,76.1423579844032,76.1386138613861,0,0,0,0,20.0222222222222,0,0,16.6237753157752,0,22.0850007506903,29.5625137593107,22.2833343031075,0,213.678579736611,85.3572536971639,7.91040798384431,280.956548113766,8.48937711756904,0,76.5417709552887,3.25556336609507,476.633975836733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346420323325635,0.0346420323325635,0.0323325635103926,0,0,1
6457,0,0,0,0,780,14,7,2,0,642,7,6,11,2,7.22320195137061,0,11.7973474470735,0,16.279994011976,0,0,0,69.3274439192078,0,0,0,0,0,69.3312711247419,0,0,0,69.7711504839808,67.9206358319142,69.6038177901085,69.3333333333333,69.3274439192078,69.3274439192078,69.3333333333333,0,0,0,0,13.3896103896104,0,0,8.89594376556424,0,16.6980112835442,20.246725202192,16.8034983531231,0,97.2301370504385,42.7104690646443,7.52593511637723,47.9035576551921,8.66189631476515,0,14.2734054030157,2.73789558244919,84.8160308759785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323325635103926,0.0323325635103926,0.0277136258660508,0,0,2
8887,0,0,0,0,1480,42,14,4,1,2122,10,15,16,2,7.15997366940475,0,15.4476891628812,0,8.55730023094688,0,0,0,66.4395229982964,0,0,0,0,0,66.4395229982964,0,0,0,66.4824961925947,65.7025175824849,66.5132091150259,66.4275362318841,66.4395229982964,66.4395229982964,66.4275362318841,0,0,0,0,14.6691729323308,0,0,11.6511419076605,0,16.487380638142,20.3059245318355,16.1860272947205,0,120.656681125962,10.9834185445091,8.01181968959581,117.794693436329,8.42386578417003,0,27.7407656214836,3.12376804216894,310.284494509107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415704387990762,0.0415704387990762,0.0392609699769053,0,0,2
37,1,0,1,0,315,0,1,0,0,68,1,0,0,0,19.721358974359,0,5.65967088607595,0,8.23726086956522,0,0,0,5.46149923508414,0,0,0,0,0,5.46149923508414,0,0,0,5.90926833363063,5.56164383561644,6.15635179153095,5.54545454545455,5.46149923508414,5.46149923508414,5.54545454545455,0,0,0,0,21.2222222222222,0,0,20.558426345626,0,22.652665846219,24.5560292326431,30.6661716876653,0,3.3289552238806,9.00496223667168,5.35348226018397,0,0,0,3.23910239876193,0,11.3960396039604,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0046189376443418,0.0069284064665127,0.0069284064665127,0,0,2
40,1,0,1,0,373,0,1,0,0,68,1,0,0,0,18.3375952380952,0,6.02628609625669,0,8.23726086956522,0,0,0,5.30898876404494,0,0,0,0,0,5.30898876404494,0,0,0,5.12244716778114,5.23818707810993,4.94565217391304,5.23076923076923,5.30898876404494,5.30898876404494,5.23076923076923,0,0,0,0,19.6086956521739,0,0,19.4392129091869,0,21.1453739762125,24.1759720837488,29.8242502584403,0,2.44105409153953,8.97096088535622,4.65662002152853,2.72727272727273,0,0,2.83400254627363,0,10.6880733944954,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.0046189376443418,0.0069284064665127,0.0069284064665127,0,0,2
38,1,0,1,0,231,0,1,0,0,55,1,0,0,0,19.17985,0,5.88122413793103,0,7.27358928571429,0,0,0,5.87412587412587,0,0,0,0,0,5.87412587412587,0,0,0,5.33105043311401,5.50918918918919,4.94565217391304,5.63636363636364,5.87412587412587,5.87412587412587,5.63636363636364,0,0,0,0,16.4117647058824,0,0,16.1510361408346,0,16.2109518775674,22765,24.8839183023064,0,2.25,8.98212680824448,4.99426934097421,2.25,0,0,3.11647972389991,0,11.183908045977,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0.0046189376443418,0.0069284064665127,0.0069284064665127,0,0,2
