,dns_interlog_time_q1,dns_interlog_time_q2,dns_interlog_time_q3,dns_interlog_time_q4,dns_interlog_time_q5,ssl_interlog_time_q1,ssl_interlog_time_q2,ssl_interlog_time_q3,ssl_interlog_time_q4,ssl_interlog_time_q5,http_interlog_time_q1,http_interlog_time_q2,http_interlog_time_q3,http_interlog_time_q4,http_interlog_time_q5,mean_interlog_time_dns_interlog_time,std_interlog_time_dns_interlog_time,mean_interlog_time_ssl_interlog_time,std_interlog_time_ssl_interlog_time,mean_interlog_time_http_interlog_time,std_interlog_time_http_interlog_time,dns_protocol_tcp_ratio,dns_common_tcp_ports_ratio,dns_common_udp_ports_ratio,dns_rcode_error_ratio,dns_rcode_nxdomain_ratio,dns_rcode_noauth_ratio,dns_rcode_refused_ratio,dns_rcode_notzone_ratio,dns_authoritative_ans_ratio,dns_recursion_desired_ratio,dns_rejected_ratio,dns_truncation_ratio,dns_mean_TTL,dns_len_TTL,dns_qtype_obsolete_ratio,dns_non_reserved_srcport_ratio,dns_non_reserved_dstport_ratio,dns_usual_dns_srcport_ratio,dns_usual_dns_dstport_ratio,dns_shorturl_ratio,dns_compromised_domain_ratio,dns_compromised_dstip_ratio,dns_socialmedia_ratio,ssl_version_ratio_v10,ssl_version_ratio_v20,ssl_version_ratio_v30,ssl_established_ratio,ssl_compromised_dst_ip_ratio,ssl_resumed_ratio,ssl_validation_status_ratio,ssl_curve_standard_ratio,ssl_last_alert_ratio,http_request_body_len_ratio,http_response_body_len_ratio,http_method_get_ratio,http_method_post_ratio,http_method_head_ratio,http_method_put_ratio,http_status_200_ratio,http_status_400_ratio,http_private_con_ratio,http_compromised_dstip_ratio,http_version_obsolete_ratio,smtp_in_mean_hops,smtp_subject_num_words,smtp_subject_num_characters,smtp_subject_richness,smtp_subject_in_phishing_words,smtp_in_is_reply,smtp_in_is_forwarded,smtp_in_is_normal,smtp_in_is_spam,smtp_in_files,smtp_in_hazardous_extensions,non_working_days_dns,non_working_days_http,non_working_days_ssl,non_working_hours_dns,non_working_hours_http,non_working_hours_ssl
0,384.0,0.0,0.0,0.0,0.0,122.0,4.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,6.8765338541666665,0.0,12.272071428571426,0.0,9.119608695652174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0558375634517767,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42105263157894735,0.0,0.8157894736842105,0.6754385964912281,0.8934837092731829,0.0,0.0,87685.18918918919,0.972972972972973,0.0,0.02702702702702703,0.0,0.9459459459459459,0.02702702702702703,12.08108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,310.0,0.0,0.0,0.0,0.0,110.0,3.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,6.836009677419355,0.0,14.636824561403508,0.0,23.56955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0566037735849056,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4172661870503597,0.0,0.7553956834532374,0.7673860911270982,0.8547447756080848,0.0,5.21875,100494.375,0.90625,0.0625,0.03125,0.0,0.90625,0.03125,11.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,310.0,0.0,0.0,0.0,0.0,77.0,3.0,1.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,6.836009677419355,0.0,25.97285365853659,0.0,31.014599999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0564263322884013,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48514851485148514,0.0,0.8316831683168316,0.6798679867986798,0.9189061763319187,0.0,10.5,133370.41666666666,0.8333333333333334,0.125,0.041666666666666664,0.0,0.875,0.041666666666666664,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,310.0,0.0,0.0,0.0,0.0,80.0,3.0,1.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,6.844529032258065,0.0,26.73356470588236,0.0,31.014599999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0532915360501567,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4807692307692308,0.0,0.8365384615384616,0.6602564102564101,0.9212454212454211,0.0,10.5,133370.41666666666,0.8333333333333334,0.125,0.041666666666666664,0.0,0.875,0.041666666666666664,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,307.0,0.0,0.0,0.0,0.0,28.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.927426710097719,0.0,61.84569696969697,0.0,138.9515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0632911392405062,0.9841772151898734,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3829787234042553,0.0,0.7872340425531915,0.5106382978723404,0.8936170212765957,0.0,31.5,2753.0,0.5,0.375,0.125,0.0,0.5,0.125,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,302.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.039013245033113,0.0,59.59177419354838,0.0,138.9515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0546623794212218,0.9839228295819936,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37777777777777777,0.0,0.7333333333333333,0.6222222222222222,0.8518518518518519,0.0,31.5,2753.0,0.5,0.375,0.125,0.0,0.5,0.125,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,278.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,6.973982014388489,0.0,61.17275999999999,0.0,14.460238095238093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0522648083623694,0.9825783972125436,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38461538461538464,0.0,0.6410256410256411,0.5641025641025641,0.8290598290598289,0.0,9.333333333333334,38421.51851851852,0.7407407407407407,0.1111111111111111,0.14814814814814814,0.0,0.7037037037037037,0.18518518518518517,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,278.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,6.973982014388489,0.0,56.39116,0.0,9.79492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0522648083623694,0.9825783972125436,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.0,0.7368421052631579,0.47368421052631576,0.8969298245614034,0.0,13.67741935483871,33502.709677419356,0.7096774193548387,0.16129032258064516,0.12903225806451613,0.0,0.7096774193548387,0.1935483870967742,16.35483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,282.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,29.0,0.0,1.0,0.0,0.0,6.963698581560284,0.0,68.64321052631578,0.0,18.761400000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0513698630136987,0.9828767123287672,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2903225806451613,0.0,0.6129032258064516,0.25806451612903225,0.7768817204301075,0.0,16.027027027027028,29055.324324324323,0.6756756756756757,0.1891891891891892,0.13513513513513514,0.0,0.7297297297297297,0.1891891891891892,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,283.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,29.0,0.0,1.0,0.0,0.0,6.920982332155477,0.0,72.60262499999999,0.0,18.761400000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0511945392491469,0.9829351535836177,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2692307692307692,0.0,0.5384615384615384,0.3076923076923077,0.733974358974359,0.0,15.205128205128204,27577.76923076923,0.6923076923076923,0.1794871794871795,0.1282051282051282,0.0,0.717948717948718,0.20512820512820512,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,284.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,1.0,0.0,32.0,1.0,1.0,0.0,0.0,6.877521126760563,0.0,36.80708571428571,0.0,24.700264705882354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0476190476190477,0.9829931972789115,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2391304347826087,0.0,0.6521739130434783,0.17391304347826086,0.8245540691192865,0.0,21.136363636363637,24508.06818181818,0.6363636363636364,0.25,0.11363636363636363,0.0,0.75,0.20454545454545456,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,276.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,1.0,0.0,32.0,1.0,1.0,0.0,0.0,7.076134057971014,0.0,29.654666666666667,0.0,24.700264705882354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0524475524475525,0.9825174825174825,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23255813953488372,0.0,0.6744186046511628,0.11627906976744186,0.8510733452593918,0.0,20.666666666666668,23966.68888888889,0.6444444444444445,0.24444444444444444,0.1111111111111111,0.0,0.7333333333333333,0.2222222222222222,13.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,343.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,1.0,0.0,16.0,1.0,1.0,0.0,0.0,6.866475218658892,0.0,32.400393939393936,0.0,45.257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.045325779036827,0.9858356940509915,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2558139534883721,0.0,0.6976744186046512,0.11627906976744186,0.8510733452593918,0.0,32.06896551724138,456103.1724137931,0.5172413793103449,0.3793103448275862,0.10344827586206896,0.0,0.6551724137931034,0.27586206896551724,6.172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,415.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,6.9238650602409635,0.0,27.94146875,0.0,49.29357142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0468384074941453,0.9882903981264637,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.7380952380952381,0.11904761904761904,0.8772893772893773,0.0,23.64,528999.16,0.6,0.28,0.12,0.0,0.6,0.32,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,427.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,6.906435597189695,0.0,11.45043137254902,0.0,41.349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0478359908883828,0.9886104783599089,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.8787878787878788,0.07575757575757576,0.9673659673659674,0.0,18.72222222222222,732676.1111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.5,0.3888888888888889,4.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,425.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,6.949592941176471,0.0,11.45043137254902,0.0,41.349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0549199084668193,0.988558352402746,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.8787878787878788,0.07575757575757576,0.9673659673659674,0.0,19.823529411764707,775754.7058823529,0.6470588235294118,0.23529411764705882,0.11764705882352941,0.0,0.47058823529411764,0.4117647058823529,4.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,422.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.973303317535545,0.0,13.138037037037035,0.0,19.034799999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0529953917050692,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4878048780487805,0.0,0.9024390243902439,0.12195121951219512,0.975609756097561,0.0,0.0,1014303.3846153846,0.8461538461538461,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384,3.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,428.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.8983644859813085,0.0,13.138037037037035,0.0,19.034799999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4480.0,1.0589569160997732,0.9977324263038548,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4878048780487805,0.0,0.9024390243902439,0.0975609756097561,0.975609756097561,0.0,0.0,1014303.3846153846,0.8461538461538461,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384,3.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,417.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.091537170263789,0.0,22.435448275862065,0.0,31.56266666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4479.488372093023,1.0790697674418606,0.9906976744186047,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46511627906976744,0.0,0.9302325581395349,0.13953488372093023,0.9767441860465116,0.0,0.0,1890.8181818181818,0.9090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727,0.5454545454545454,2.8181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,433.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,6.9908706697459575,0.0,10.041159090909092,0.0,15.281374999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4480.224215246637,1.0807174887892377,0.9910313901345291,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.4583333333333333,0.725,0.6016666666666667,0.0,0.0,1138.8157894736842,0.9736842105263158,0.0,0.02631578947368421,0.0,0.7894736842105263,0.15789473684210525,25.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,503.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,6.981888667992047,0.0,15.277573170731705,0.0,15.281374999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4482.906976744186,1.0794573643410852,0.9922480620155039,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4036697247706422,0.0,0.27522935779816515,0.944954128440367,0.43302752293577984,0.0,0.0,1113.3589743589744,0.9743589743589743,0.0,0.02564102564102564,0.0,0.7692307692307693,0.1794871794871795,25.05128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,501.0,0.0,0.0,0.0,0.0,110.0,0.0,1.0,1.0,0.0,27.0,0.0,1.0,1.0,0.0,7.013696606786428,0.0,15.8986875,0.0,26.68762068965517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4482.84046692607,1.0778210116731517,0.980544747081712,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3931034482758621,0.0,0.30344827586206896,0.9586206896551724,0.4645517241379311,0.0,0.0,3119.0652173913045,0.9565217391304348,0.0,0.043478260869565216,0.0,0.782608695652174,0.15217391304347827,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,488.0,0.0,0.0,0.0,0.0,112.0,0.0,1.0,1.0,0.0,33.0,0.0,1.0,1.0,0.0,7.203989754098361,0.0,15.417631578947368,0.0,24.58877142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4482.395209580838,1.0818363273453093,0.9800399201596807,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.0,0.2925170068027211,0.9931972789115646,0.47183673469387766,0.0,8.0,2739.4716981132074,0.8490566037735849,0.11320754716981132,0.03773584905660377,0.0,0.7735849056603774,0.1320754716981132,20.962264150943398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,495.0,0.0,0.0,0.0,0.0,112.0,0.0,1.0,1.0,0.0,33.0,0.0,1.0,1.0,0.0,7.105971717171718,0.0,15.417631578947368,0.0,24.58877142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0927021696252466,0.9822485207100592,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3767123287671233,0.0,0.2945205479452055,1.0,0.475068493150685,0.0,8.0,2739.4716981132074,0.8490566037735849,0.11320754716981132,0.03773584905660377,0.0,0.7735849056603774,0.1320754716981132,20.962264150943398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,496.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,1.0,0.0,7.0954112903225806,0.0,12.459745454545455,0.0,24.591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0846456692913387,0.9881889763779528,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3732394366197183,0.0,0.2746478873239437,0.9859154929577465,0.4461971830985916,0.0,7.851851851851852,2339.6111111111113,0.8518518518518519,0.1111111111111111,0.037037037037037035,0.0,0.7592592592592593,0.12962962962962962,20.703703703703702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,485.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,7.229272164948454,0.0,22.336163265306126,0.0,37.05107142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0845070422535212,0.9879275653923542,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3870967741935484,0.0,0.3225806451612903,0.9516129032258065,0.47032258064516136,0.0,16.307692307692307,3999.5,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.0,0.5384615384615384,0.2692307692307692,6.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,475.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,7.380536842105263,0.0,17.385085714285715,0.0,37.05107142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0882956878850103,0.9876796714579056,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782608695652173,0.0,0.391304347826087,0.9347826086956522,0.5904347826086958,0.0,15.703703703703704,3865.037037037037,0.7037037037037037,0.2222222222222222,0.07407407407407407,0.0,0.5555555555555556,0.25925925925925924,6.2592592592592595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,480.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.271229166666667,0.0,16.1172,0.0,12.39188888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.08130081300813,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.4,0.7,0.7,0.0,20.19047619047619,220.9047619047619,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.0,0.47619047619047616,0.3333333333333333,5.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.123075170842824,0.0,0.0,0.0,6.24125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0842572062084257,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,168.2,0.9333333333333333,0.0,0.06666666666666667,0.0,0.3333333333333333,0.4666666666666667,2.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.22705982905983,0.0,0.0,0.0,6.24125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.07202216066482,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,169.78571428571428,0.9285714285714286,0.0,0.07142857142857142,0.0,0.35714285714285715,0.42857142857142855,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.2824216417910455,0.0,0.0,0.0,0.1015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0724637681159421,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8,1.0,0.0,0.0,0.0,0.4,0.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.208047120418849,0.0,0.0,0.0,0.104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0761421319796953,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.28571428571428,1.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.88431304347826,0.0,0.0,0.0,0.104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,1.0672268907563025,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,0.0,0.0,0.0,0.4,0.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
